feature	ham_probability	spam_probability
word_02742	1.7703780695478863e-07	4.5007093117875375e-07
word_0276	1.7703780695478863e-07	6.751063967681307e-07
word_02766	1.7703780695478863e-07	4.5007093117875375e-07
word_02769007301040636	1.7703780695478863e-07	4.5007093117875375e-07
word_028	2.832604911276618e-06	1.3502127935362614e-06
word_0281	8.85189034773943e-07	2.2503546558937688e-07
word_02818	1.7703780695478863e-07	6.751063967681307e-07
word_02886	1.7703780695478863e-07	4.5007093117875375e-07
word_02897893	1.7703780695478863e-07	4.5007093117875375e-07
word_029	7.081512278191545e-07	6.751063967681307e-07
word_0290	3.5407561390957725e-07	2.2503546558937688e-07
word_0291	3.5407561390957725e-07	2.2503546558937688e-07
word_0295	8.85189034773943e-07	4.5007093117875375e-07
word_03	0.0006095411693453372	8.056269668099693e-05
word_030	2.655567104321829e-06	1.3502127935362614e-06
word_0300	8.85189034773943e-07	1.4177234332130745e-05
word_0301	1.7703780695478863e-07	4.5007093117875375e-07
word_0305	3.5407561390957725e-07	2.2503546558937688e-07
word_0306	7.081512278191545e-07	2.2503546558937688e-07
word_03063	1.7703780695478863e-07	4.5007093117875375e-07
word_0308	5.311134208643658e-07	6.751063967681307e-07
word_0309	3.5407561390957725e-07	6.751063967681307e-07
word_030901	3.5407561390957725e-07	2.2503546558937688e-07
word_03090806	1.7703780695478863e-07	6.751063967681307e-07
word_0309091	3.5407561390957725e-07	2.2503546558937688e-07
word_031	1.770378069547886e-06	1.3502127935362614e-06
word_0310041	1.7703780695478863e-07	2.2278511093348313e-05
word_03101	3.5407561390957725e-07	2.2503546558937688e-07
word_0311	1.7703780695478863e-07	1.1251773279468844e-06
word_03110	1.7703780695478863e-07	4.5007093117875375e-07
word_0312	1.7703780695478863e-07	2.025319190304392e-06
word_0313	3.5407561390957725e-07	2.2503546558937688e-07
word_0314	3.5407561390957725e-07	2.2503546558937688e-07
word_03149	3.5407561390957725e-07	2.2503546558937688e-07
word_0315	5.311134208643658e-07	2.2503546558937688e-07
word_031500	1.7703780695478863e-07	1.3502127935362614e-06
word_03198118194477765	1.7703780695478863e-07	4.5007093117875375e-07
word_032	8.85189034773943e-07	2.250354655893769e-06
word_0324	5.311134208643658e-07	2.2503546558937688e-07
word_0325567	5.311134208643658e-07	2.2503546558937688e-07
word_0329	7.081512278191545e-07	2.2503546558937688e-07
word_033	1.0622268417287317e-06	6.976099433270684e-06
word_0330	1.2392646486835202e-06	2.2503546558937688e-07
word_03302	1.7703780695478863e-07	6.751063967681307e-07
word_0330206	1.7703780695478863e-07	9.001418623575075e-07
word_0331	5.311134208643658e-07	2.2503546558937688e-07
word_03310	1.7703780695478863e-07	4.5007093117875375e-07
word_0332	1.7703780695478863e-07	1.3502127935362614e-06
word_0333	1.7703780695478863e-07	4.5007093117875375e-07
word_0335	5.311134208643658e-07	2.2503546558937688e-07
word_034	1.416302455638309e-06	2.4753901214831456e-06
word_0342	1.0622268417287317e-06	2.2503546558937688e-07
word_0346	3.5407561390957725e-07	2.2503546558937688e-07
word_0347	5.311134208643658e-07	2.2503546558937688e-07
word_0348	5.311134208643658e-07	2.2503546558937688e-07
word_0349	3.5407561390957725e-07	2.2503546558937688e-07
word_035	3.89483175300535e-06	2.025319190304392e-06
word_0350	8.85189034773943e-07	6.5260285020919295e-06
word_0351	5.311134208643658e-07	2.2503546558937688e-07
word_0353	8.85189034773943e-07	2.2503546558937688e-07
word_03568	1.7703780695478863e-07	6.751063967681307e-07
word_0357	3.7177939460505607e-06	4.5007093117875375e-07
word_036	8.85189034773943e-07	4.5007093117875375e-07
word_0360	1.7703780695478863e-07	4.950780242966291e-06
word_0361	3.5407561390957725e-07	2.2503546558937688e-07
word_0361770	3.5407561390957725e-07	2.2503546558937688e-07
word_0363	1.7703780695478863e-07	2.9254610526618994e-06
word_0364	3.5407561390957725e-07	2.2503546558937688e-07
word_03642	1.7703780695478863e-07	4.5007093117875375e-07
word_036474336	3.5407561390957725e-07	2.2503546558937688e-07
word_0367826	1.7703780695478863e-07	6.751063967681307e-07
word_03684	1.7703780695478863e-07	4.5007093117875375e-07
word_037	1.416302455638309e-06	9.001418623575075e-07
word_0371	1.7703780695478863e-07	4.5007093117875375e-07
word_0373	8.85189034773943e-07	2.2503546558937688e-07
word_0375	1.2392646486835202e-06	2.2503546558937688e-07
word_03755	7.081512278191545e-07	2.2503546558937688e-07
word_038	3.5407561390957725e-07	6.751063967681307e-07
word_0380	3.5407561390957725e-07	2.2503546558937688e-07
word_03825	3.5407561390957725e-07	2.2503546558937688e-07
word_0385	5.311134208643658e-07	2.2503546558937688e-07
word_039	1.0622268417287317e-06	2.2503546558937688e-07
word_0390	3.5407561390957725e-07	2.2503546558937688e-07
word_0393	3.5407561390957725e-07	2.2503546558937688e-07
word_0396	7.081512278191545e-07	2.2503546558937688e-07
word_0397	3.5407561390957725e-07	2.2503546558937688e-07
word_0398	3.5407561390957725e-07	2.2503546558937688e-07
word_04	0.0006208715889904437	7.808730655951378e-05
word_040	1.770378069547886e-06	2.9254610526618994e-06
word_0400	4.425945173869715e-06	2.1153333765401428e-05
word_04003	1.7703780695478863e-07	4.5007093117875375e-07
word_04005	1.7703780695478863e-07	4.5007093117875375e-07
word_0401	7.081512278191545e-07	2.2503546558937688e-07
word_04020406	1.7703780695478863e-07	6.751063967681307e-07
word_0404	5.311134208643658e-07	2.2503546558937688e-07
word_0405	1.7703780695478863e-07	6.751063967681307e-07
word_0406	1.7703780695478863e-07	4.5007093117875375e-07
word_040601578	1.7703780695478863e-07	4.5007093117875375e-07
word_0407	3.5407561390957725e-07	2.2503546558937688e-07
word_0408	3.5407561390957725e-07	2.2503546558937688e-07
word_041	1.0622268417287317e-06	6.751063967681307e-07
word_04111	3.5407561390957725e-07	2.2503546558937688e-07
word_041216	1.7703780695478863e-07	4.5007093117875375e-07
word_041221	1.7703780695478863e-07	4.5007093117875375e-07
word_041228	1.7703780695478863e-07	4.5007093117875375e-07
word_0413	3.186680525186195e-06	2.2503546558937688e-07
word_041300	3.5407561390957725e-07	2.2503546558937688e-07
word_0416	5.311134208643658e-07	6.751063967681307e-07
word_0417	5.311134208643658e-07	2.2503546558937688e-07
word_0418	1.7703780695478863e-07	9.001418623575075e-07
word_042	8.85189034773943e-07	1.3502127935362614e-06
word_0420	3.5407561390957725e-07	4.950780242966291e-06
word_0421	3.5407561390957725e-07	2.2503546558937688e-07
word_0423	1.0622268417287317e-06	2.2503546558937688e-07
word_0424	8.85189034773943e-07	2.2503546558937688e-07
word_0424040	1.7703780695478863e-07	1.0576666882700714e-05
word_0425	3.5407561390957725e-07	3.3755319838406533e-06
word_0428	3.5407561390957725e-07	2.2503546558937688e-07
word_0429	5.311134208643658e-07	2.2503546558937688e-07
word_043	1.0622268417287317e-06	6.751063967681307e-07
word_0430	3.5407561390957725e-07	2.2503546558937688e-07
word_0431	3.5407561390957725e-07	9.001418623575075e-07
word_0431505	1.7703780695478863e-07	6.751063967681307e-07
word_0432	5.311134208643658e-07	4.5007093117875375e-07
word_0434	5.311134208643658e-07	2.2503546558937688e-07
word_0435	1.2392646486835203e-05	2.2503546558937688e-07
word_0437081	1.7703780695478863e-07	4.5007093117875375e-07
word_0439	5.665209822553236e-06	2.2503546558937688e-07
word_044	3.5407561390957725e-07	2.250354655893769e-06
word_0442	1.7703780695478863e-07	4.5007093117875375e-07
word_0445	1.7703780695478863e-07	4.5007093117875375e-07
word_0446	1.7703780695478863e-07	4.5007093117875375e-07
word_0447	3.5407561390957725e-07	2.2503546558937688e-07
word_0449511341354	1.7703780695478863e-07	4.5007093117875375e-07
word_045	2.832604911276618e-06	2.250354655893769e-06
word_0450	1.7703780695478863e-07	2.250354655893769e-06
word_0457	1.7703780695478863e-07	6.751063967681307e-07
word_0458	1.7703780695478863e-07	6.751063967681307e-07
word_046	1.770378069547886e-06	1.800283724715015e-06
word_04607001	3.5407561390957725e-07	2.2503546558937688e-07
word_0461	1.7703780695478863e-07	6.751063967681307e-07
word_0462	1.7703780695478863e-07	1.800283724715015e-06
word_0469	5.311134208643658e-07	2.2503546558937688e-07
word_047	3.5407561390957725e-07	2.2503546558937688e-07
word_0471	1.7703780695478863e-07	4.5007093117875375e-07
word_0477	1.416302455638309e-06	2.2503546558937688e-07
word_048	1.2392646486835202e-06	3.1504965182512766e-06
word_0486	1.7703780695478863e-07	4.5007093117875375e-07
word_0488	3.5407561390957725e-07	2.2503546558937688e-07
word_0489	1.7703780695478863e-07	6.751063967681307e-07
word_049	1.416302455638309e-06	6.751063967681307e-07
word_0490	3.5407561390957725e-07	2.2503546558937688e-07
word_0491	2.4785292973670405e-06	2.2503546558937688e-07
word_0492	5.311134208643658e-07	2.2503546558937688e-07
word_049892	1.7703780695478863e-07	4.5007093117875375e-07
word_0499	7.081512278191545e-07	2.2503546558937688e-07
word_04991	1.7703780695478863e-07	4.5007093117875375e-07
word_05	0.0004852606288630756	0.00012534475433328293
word_050	3.89483175300535e-06	1.5752482591256383e-06
word_0500	1.9828234378936324e-05	2.452886574924208e-05
word_05000	1.7703780695478863e-07	4.5007093117875375e-07
word_05000508	1.7703780695478863e-07	6.751063967681307e-07
word_050051	1.7703780695478863e-07	6.751063967681307e-07
word_05009	1.7703780695478863e-07	4.5007093117875375e-07
word_050107	1.7703780695478863e-07	4.5007093117875375e-07
word_050127	1.7703780695478863e-07	4.5007093117875375e-07
word_0503778	5.311134208643658e-07	2.2503546558937688e-07
word_050419	1.7703780695478863e-07	6.751063967681307e-07
word_0504918	3.5407561390957725e-07	2.2503546558937688e-07
word_0505	5.311134208643658e-07	2.2503546558937688e-07
word_0506	5.311134208643658e-07	2.2503546558937688e-07
word_050719125947	1.7703780695478863e-07	6.751063967681307e-07
word_0507544	5.311134208643658e-07	2.2503546558937688e-07
word_051	3.5407561390957725e-07	6.751063967681307e-07
word_0510	3.5407561390957725e-07	2.2503546558937688e-07
word_0511	3.5407561390957725e-07	2.2503546558937688e-07
word_051102	1.7703780695478863e-07	6.751063967681307e-07
word_05117963	1.7703780695478863e-07	9.001418623575075e-07
word_0514742	3.5407561390957725e-07	2.2503546558937688e-07
word_05197	1.7703780695478863e-07	6.751063967681307e-07
word_052	8.85189034773943e-07	1.1251773279468844e-06
word_0520	1.7703780695478863e-07	1.3502127935362614e-06
word_0521	1.0622268417287317e-06	2.2503546558937688e-07
word_05215	1.7703780695478863e-07	9.001418623575075e-07
word_0521782325	3.5407561390957725e-07	2.2503546558937688e-07
word_05229	1.7703780695478863e-07	4.5007093117875375e-07
word_0523	3.5407561390957725e-07	2.2503546558937688e-07
word_0524	5.311134208643658e-07	2.2503546558937688e-07
word_052402	1.7703780695478863e-07	4.5007093117875375e-07
word_0526	3.5407561390957725e-07	2.2503546558937688e-07
word_0528	1.7703780695478863e-07	4.5007093117875375e-07
word_0529	8.85189034773943e-07	4.5007093117875375e-07
word_052901	5.311134208643658e-07	2.2503546558937688e-07
word_053	5.311134208643658e-07	6.751063967681307e-07
word_0530	1.7703780695478863e-07	4.5007093117875375e-07
word_05303	1.7703780695478863e-07	9.001418623575075e-07
word_0531	3.5407561390957725e-07	2.2503546558937688e-07
word_0532	1.7703780695478863e-07	6.751063967681307e-07
word_0535	8.85189034773943e-07	2.2503546558937688e-07
word_054	1.2392646486835202e-06	1.3502127935362614e-06
word_0541	8.85189034773943e-07	2.2503546558937688e-07
word_05411	1.7703780695478863e-07	9.001418623575075e-07
word_0542	1.7703780695478863e-07	1.1251773279468844e-06
word_0543	3.5407561390957725e-07	2.2503546558937688e-07
word_05446	1.7703780695478863e-07	4.5007093117875375e-07
word_0545	1.7703780695478863e-07	6.751063967681307e-07
word_0547	3.5407561390957725e-07	2.2503546558937688e-07
word_0547484197	1.7703780695478863e-07	6.751063967681307e-07
word_0548	1.7703780695478863e-07	4.5007093117875375e-07
word_055	4.7800207877792924e-06	2.9254610526618994e-06
word_0550	3.5407561390957725e-07	1.800283724715015e-06
word_0551	3.7177939460505607e-06	2.2503546558937688e-07
word_05515	3.5407561390957725e-07	2.2503546558937688e-07
word_0555	7.081512278191545e-07	4.5007093117875375e-07
word_0558	3.5407561390957725e-07	2.2503546558937688e-07
word_056	1.0622268417287317e-06	6.751063967681307e-07
word_05600	1.7703780695478863e-07	6.751063967681307e-07
word_0565	3.5407561390957725e-07	2.2503546558937688e-07
word_0566127	3.5407561390957725e-07	2.2503546558937688e-07
word_0567	7.081512278191545e-07	4.5007093117875375e-07
word_0567134	1.7703780695478863e-07	6.751063967681307e-07
word_0569	3.5407561390957725e-07	4.5007093117875375e-07
word_057	1.7703780695478863e-07	6.751063967681307e-07
word_0570	7.081512278191545e-07	2.2503546558937688e-07
word_0572	5.311134208643658e-07	2.2503546558937688e-07
word_0573	7.081512278191545e-07	2.2503546558937688e-07
word_0577	5.311134208643658e-07	2.2503546558937688e-07
word_05775748	1.7703780695478863e-07	9.001418623575075e-07
word_0578	8.85189034773943e-07	2.2503546558937688e-07
word_058	7.081512278191545e-07	2.4753901214831456e-06
word_0580	1.7703780695478863e-07	6.751063967681307e-07
word_0581	3.5407561390957725e-07	2.2503546558937688e-07
word_0582	1.5933402625930975e-06	2.2503546558937688e-07
word_0584	3.5407561390957725e-07	2.2503546558937688e-07
word_05852	3.5407561390957725e-07	2.2503546558937688e-07
word_05855	1.7703780695478863e-07	4.5007093117875375e-07
word_0586	1.416302455638309e-06	2.2503546558937688e-07
word_0587	1.0622268417287317e-06	2.2503546558937688e-07
word_0588	1.7703780695478863e-07	4.5007093117875375e-07
word_058862	1.7703780695478863e-07	6.751063967681307e-07
word_059	1.770378069547886e-06	6.751063967681307e-07
word_05908	1.7703780695478863e-07	6.751063967681307e-07
word_0594	1.7703780695478863e-07	4.5007093117875375e-07
word_059569	1.7703780695478863e-07	4.5007093117875375e-07
word_0596	4.425945173869715e-06	2.2503546558937688e-07
word_0598	3.5407561390957725e-07	2.2503546558937688e-07
word_05990	5.311134208643658e-07	2.2503546558937688e-07
word_0599465886	1.7703780695478863e-07	6.751063967681307e-07
word_06	0.0004202877537106682	4.860766056730541e-05
word_060	8.85189034773943e-07	9.001418623575075e-07
word_0600	2.2483801483258154e-05	2.5429007611599586e-05
word_060077929029243501	1.7703780695478863e-07	4.5007093117875375e-07
word_0601690	1.7703780695478863e-07	4.5007093117875375e-07
word_0602	1.7703780695478863e-07	6.751063967681307e-07
word_0603	7.081512278191545e-07	6.751063967681307e-07
word_0605	1.7703780695478863e-07	6.751063967681307e-07
word_0606	8.85189034773943e-07	2.2503546558937688e-07
word_06060202	1.7703780695478863e-07	6.751063967681307e-07
word_060615	1.7703780695478863e-07	4.5007093117875375e-07
word_0607	1.7703780695478863e-07	2.025319190304392e-06
word_0608	3.5407561390957725e-07	2.2503546558937688e-07
word_06090404	1.7703780695478863e-07	6.751063967681307e-07
word_061	2.1244536834574634e-06	1.3502127935362614e-06
word_06102	3.5407561390957725e-07	2.2503546558937688e-07
word_0611	1.7703780695478863e-07	4.5007093117875375e-07
word_0613	3.5407561390957725e-07	2.2503546558937688e-07
word_061300	3.5407561390957725e-07	2.2503546558937688e-07
word_06142000	3.5407561390957725e-07	2.2503546558937688e-07
word_0614842809561657	1.7703780695478863e-07	1.5752482591256383e-06
word_06160	1.7703780695478863e-07	4.5007093117875375e-07
word_061600	3.5407561390957725e-07	2.2503546558937688e-07
word_062	1.0622268417287317e-06	1.1251773279468844e-06
word_062000	3.5407561390957725e-07	2.2503546558937688e-07
word_062200	3.5407561390957725e-07	2.2503546558937688e-07
word_0622847477531167161	1.7703780695478863e-07	4.5007093117875375e-07
word_0623	1.7703780695478863e-07	4.5007093117875375e-07
word_0625	7.081512278191545e-07	6.751063967681307e-07
word_0628	1.7703780695478863e-07	4.5007093117875375e-07
word_063	2.832604911276618e-06	1.1251773279468844e-06
word_0630	1.2392646486835202e-06	2.2503546558937688e-07
word_0634	1.7703780695478863e-07	6.751063967681307e-07
word_0636	3.5407561390957725e-07	2.2503546558937688e-07
word_0637	7.081512278191545e-07	2.2503546558937688e-07
word_064	8.85189034773943e-07	4.5007093117875375e-07
word_0641	3.5407561390957725e-07	2.2503546558937688e-07
word_06413	1.7703780695478863e-07	4.5007093117875375e-07
word_0643	1.5933402625930975e-06	2.2503546558937688e-07
word_06443	1.7703780695478863e-07	6.751063967681307e-07
word_0646	8.85189034773943e-07	2.2503546558937688e-07
word_06484	1.7703780695478863e-07	6.751063967681307e-07
word_065	3.0096427182314066e-06	1.800283724715015e-06
word_0650	7.081512278191545e-07	1.800283724715015e-06
word_06501	1.7703780695478863e-07	4.5007093117875375e-07
word_0651	1.7703780695478863e-07	6.751063967681307e-07
word_0653	3.5407561390957725e-07	6.751063967681307e-07
word_0654	1.7703780695478863e-07	4.5007093117875375e-07
word_06542	1.7703780695478863e-07	4.5007093117875375e-07
word_0656	1.7703780695478863e-07	4.5007093117875375e-07
word_0658	1.7703780695478863e-07	6.751063967681307e-07
word_066	1.2392646486835202e-06	2.2503546558937688e-07
word_0660	1.7703780695478863e-07	4.5007093117875375e-07
word_06600	1.7703780695478863e-07	4.5007093117875375e-07
